Country,Quality Score,SDGi,Life Expectancy,HDI,Per Capita GDP,Region,Income Group,Population (millions),Cropland Footprint,Grazing Footprint,Forest Product Footprint,Fish Footprint,Built up land,Carbon Footprint,Total Ecological Footprint (Production),Cropland Footprint.1,Grazing Footprint.1,Forest Product Footprint.1,Fish Footprint.1,Built up land.1,Carbon Footprint.1,Total Ecological Footprint (Consumption),Cropland,Grazing land,Forest land,Fishing ground,Built up land.2,Total biocapacity ,Ecological (Deficit) or Reserve,Number of Earths required,Number of Countries required,"actual 
Country Overshoot Day 
2018"
Albania,3A,71.0,78.458,0.792,5046.032611084467,Other Europe,UM,2.88273999023438,0.362065114608544,0.19571763859697,0.16317448816675,0.018086733562888,0.0422476200804316,0.639822237735029,1.42111383275061,0.547458323680216,0.195847929009886,0.207561322805762,0.0405949713778016,0.0422476200804316,0.852747856167477,1.88645802312157,0.362065114608544,0.19571763859697,0.310590492414638,0.0820723594803374,0.0422476200804316,0.992693225180922,-0.893764797940648,1.1919813601342713,1.9003434044568563,1900-11-01 05:06:29.557
Algeria,3A,70.9,76.693,0.746,4759.830053642441,Africa,UM,42.2283984375,0.249653044641197,0.10832919066132,0.0798568994971498,0.0084171093852082,0.037283148604679,1.20064229712231,1.68418168991186,0.64291686791431,0.150201265006895,0.163527534515939,0.013792763402875,0.037283148604679,1.33318713588963,2.34090871533432,0.249653044641197,0.249356357690563,0.0253325060186657,0.00754136950463023,0.037283148604679,0.569166426459735,-1.7717422888745848,1.4791315365910767,4.112872099457758,1900-09-02 18:23:39.042
Antigua and Barbuda,2B,,76.885,0.772,15134.910089609682,Central America/Caribbean,HI,0.09628600311279299,,,,,,,1.91037279893994,,,,,,,4.65509241986169,,,,,,0.856508776466882,-3.7985836433948084,2.941376551276641,5.434961728079485,1900-05-03 02:11:50.646
Argentina,3A,72.8,76.52,0.842,10076.39540623727,South America,UM,44.3611015625,2.20742313125958,0.969692208764631,0.250687823331713,0.174033948422431,0.0927052464559134,1.38153722899213,5.07607958722639,0.908613949053974,0.717146941902389,0.276677713367965,0.0835932195035561,0.0927052464559134,1.23300902757136,3.31174609785516,2.20742313125958,1.7214213629259,0.609912160088308,1.54819429583163,0.0927052464559134,6.17965619656133,2.8679100987061705,2.092566900380145,0.5359110592103782,1900-06-22 10:14:45.914
Armenia,3A,71.8,74.945,0.771,4406.741763360718,Middle East/Central Asia,LM,2.95175,0.208557325196056,0.156551687882874,0.198052713856041,4.41355787858651e-05,0.0357629323497004,0.652324421254654,1.25129321611811,0.482838528337327,0.201365023087704,0.2671960150033,0.000756200443845803,0.0357629323497004,0.912473417315973,1.90039211653785,0.208557325196056,0.263464504424988,0.0926493689157448,0.0156823252562176,0.0357629323497004,0.616116456142707,-1.2842756603951428,1.200785785898854,3.084469011646841,1900-10-29 23:13:22.549
Australia,3A,75.6,82.7488,0.943,57032.23705153124,Asia-Pacific,HI,24.89819921875,1.92115791758873,2.41325481658602,0.984092570621241,0.0413691723629151,0.0408703540405788,5.44593930426768,10.8466841354672,0.765994859572182,0.522429083886807,0.947138881586788,0.112822069917975,0.0408703540405788,4.69678370165206,7.08603895065639,1.92115791758873,4.61339332792159,1.95952920630635,2.93674339815278,0.0408703540405788,11.47169420401,4.385655253353609,4.477399572555192,0.6176976848092257,1900-03-21 12:29:34.059
Austria,3A,82.1,81.6927,0.921,49711.01452939631,EU,HI,8.89138964843749,0.51906870070478,0.144925246547453,1.31108456006782,5.99368427143614e-05,0.131240905009873,2.51309583926309,4.61947518843573,0.751800319841326,0.26921436374345,0.919378383696686,0.0563843932985444,0.131240905009873,3.93644118703882,6.0644595526287,0.51906870070478,0.144925246547453,1.87749553859898,0.00295564268453639,0.131240905009873,2.67568603354563,-3.3887735190830703,3.8319022514267673,2.2665064124106173,1900-04-04 06:04:15.025
Azerbaijan,3A,72.4,72.864,0.754,5795.021656642627,Middle East/Central Asia,UM,9.94954003906248,0.435543823790782,0.173177123036226,0.0162266564097313,0.000289619383426397,0.0569118763828352,1.11456573366079,1.79671483266379,0.591934801042851,0.222369954313027,0.127092963845586,0.0102198615105309,0.0569118763828352,1.05154532053179,2.06007477762662,0.435543823790782,0.173177123036226,0.107072789619193,0.0144557418774481,0.0569118763828352,0.787161354706485,-1.2729134229201353,1.301683210183702,2.6170933891880104,1900-10-06 09:44:52.855
Bahamas,3A,,73.752,0.812,28845.521021436787,Central America/Caribbean,HI,0.385636993408203,0.0493067627665355,0.00234998750684305,0.0636655038355469,0.054176856223556,0.0425307796456782,1.71107539997759,1.92310528995575,0.580121172508034,0.276781913722612,0.220928672588984,0.11421525041982,0.0425307796456782,3.04994819521358,4.28452598409871,0.0493067627665355,0.00234998750684305,1.09923100222213,7.98196516497908,0.0425307796456782,9.17538369712026,4.89085771302155,2.7072296586837385,0.466958780747603,1900-05-13 19:46:48.556
Bahrain,3A,66.1,77.163,0.852,21477.970657701197,Middle East/Central Asia,HI,1.56944995117187,0.00686045557958919,0.0,0.00174295200877439,0.0265718555044115,0.0693809794524034,7.18705485177368,7.29161109431885,0.590591676953265,0.30791473732531,0.219729537524482,0.0802372604991535,0.0693809794524034,6.90503391399013,8.17288810574474,0.0068604555795892,0.0,0.00077537037049437,0.388243105536235,0.0693809794524034,0.465259910938722,-7.707628194806017,5.164138380556491,17.566284808968135,1900-03-10 16:18:50.238
Barbados,3A,68.4,79.081,0.81,16136.910427427767,Central America/Caribbean,HI,0.286640991210937,0.0674199932807721,0.00316159287915277,0.0207653360937968,0.0723319367053496,0.054271660452771,1.68619989634865,1.90415041576049,0.575687410582073,0.283128381081388,0.128745080231165,0.272113331588847,0.054271660452771,2.65570920478227,3.96965506871852,0.0674199932807721,0.00316159287915277,0.0182733834526564,0.0430394819701271,0.054271660452771,0.186166112035479,-3.783488956683041,2.508274655507707,21.323188336027528,1900-05-24 12:26:25.812
Belarus,3A,78.8,74.1756,0.823,6607.808123636349,Other Europe,UM,9.452620117187509,0.854818813263575,0.249903134506054,1.68479136889059,0.000351119286940541,0.0497615235398288,2.26310219307781,5.10272815256479,0.713218301851431,0.124496003217662,1.31742152829632,0.0713461303252274,0.0497615235398288,2.12673536259474,4.4029788498252,0.854818813263575,0.249903134506054,1.68508489987914,0.0178146001387219,0.0497615235398288,2.85738297132732,-1.5455958784978794,2.7820755371872137,1.5409130991565736,1900-05-10 04:43:41.906
Belgium,3A,82.2,81.5951,0.93,46768.040172233705,EU,HI,11.4822001953124,0.290762899376203,0.0332169341285414,0.290377779403455,0.0139428819875017,0.133779703541772,2.8946679469227,3.65674814536017,1.10036583034798,0.408781675993326,0.564127271155203,0.094978505365771,0.133779703541772,4.56360066841408,6.86563365481813,0.290762899376203,0.0332169341285414,0.262285129854447,0.0418560574867168,0.133779703541772,0.76190072438768,-6.10373293043045,4.338133815727294,9.011191924428033,1900-03-24 03:18:05.299
Belize,2A,64.4,74.496,0.714,4217.2076175280645,Central America/Caribbean,UM,0.38307101440429603,0.508001299126198,0.194245822829467,0.198326909161879,5.20430664097156,0.000522416858660702,0.376702381498338,6.4821054704461,0.507990847104286,0.274985047933845,0.303776999593317,5.14439286318242,0.000522416858660702,1.64079204470191,7.87246021937444,0.508001299126198,0.194245822829467,1.87507000648132,0.936025179782358,0.000522416858660702,3.51386472507801,-4.35859549429643,4.97430938026664,2.240399342407715,1900-03-13 09:02:54.547
Benin,3A,49.9,61.47,0.541,1211.3191118850782,Africa,LI,11.4849999999999,0.607541816560887,0.032145828445931,0.239971029286664,0.040518941462872,0.0526068669891117,0.233660366319844,1.20644484906531,0.778173504280193,0.0355927129287684,0.236790878530307,0.106953092506193,0.0526068669891117,0.397322210156711,1.60743926539129,0.607541816560887,0.032145828445931,0.207890885071152,0.0196409844207302,0.0526068669891117,0.919826381487812,-0.6876128839034779,1.0156799771901777,1.7475463823849773,1900-12-24 08:45:50.031
Bhutan,3A,70.0,71.46,0.649,3128.8541154846575,Asia-Pacific,LM,0.754388000488281,0.223886749884971,0.302771717352749,2.73283772233651,2.40487189918628e-06,0.21432925287391,0.796209315534089,4.27003716285413,0.541126600779743,0.379141701240141,2.79280963330095,0.0292221673926583,0.21432925287391,1.20214028284362,5.15876963843102,0.223886749884971,0.339840183186475,4.18732008696396,0.0120790156754583,0.21432925287391,4.97745528858478,-0.1813143498462404,3.259631104890012,1.0364271177406785,1900-04-20 23:25:14.399
Bolivia,3A,67.6,71.239,0.714,2559.5212761107537,South America,LM,11.353099609375,0.639294965255619,1.6154630861801,0.172084704982988,0.000992459359729189,0.0647496127742872,0.69736534105786,3.18995016961059,0.476111574976585,1.60714177291152,0.201783008850206,0.00949431531915063,0.0647496127742872,0.749221758143257,3.108502042975,0.639294965255619,2.01286303803475,11.4796501125486,0.0490563479913365,0.0647496127742872,14.2456140766046,11.137112033629599,1.9641446815944978,0.21820765509014142,1900-07-03 19:57:23.691
Bosnia and Herzegovina,3A,73.7,77.262,0.777,6096.909506752836,Other Europe,UM,3.32392993164062,0.470343415125155,0.196021949173563,0.814962169094614,0.000139715130083362,0.0304861728542268,2.39956390420984,3.91151732558748,0.86458933067101,0.372742174476917,0.635469037125028,0.0253765995725288,0.0304861728542268,1.96356962308562,3.89223293778533,0.470343415125155,0.241145428964578,1.25343493126095,0.00390198300938302,0.0304861728542268,1.99931193121429,-1.8929210065710402,2.4593545439530753,1.9467862303114287,1900-05-27 09:54:36.668
Botswana,3A,61.9,69.275,0.73,8032.891370222135,Africa,UM,2.2540700683593697,0.0592313268296719,0.538885540726896,0.149347306597951,7.34572613387683e-06,0.0291931660293772,1.10666601150826,1.88333069741829,0.304045374939349,0.0783634110896576,0.219298397450064,0.00948762262901448,0.0291931660293772,1.72886788445757,2.36925585659503,0.0592313268296719,2.21145337245773,0.759826421409103,0.24255495721767,0.0291931660293772,3.30225924394356,0.93300338734853,1.4970430212791628,0.717465129650349,1900-08-30 19:32:06.878
Brazil,3A,71.3,75.672,0.762,11075.624555423476,South America,UM,209.469,1.17864683102796,0.81908964233782,0.745900822677967,0.0314743103959618,0.128556159500955,0.73037163362522,3.63403939956588,0.593462963790421,0.656062245538357,0.465568715265041,0.0409532931520262,0.128556159500955,0.703355807848312,2.58795918509511,1.17864683102796,0.81908964233782,6.32165367069396,0.161414176754917,0.128556159500955,8.60936048031561,6.0214012952205,1.6352333694216818,0.30059830704176044,1900-08-10 05:02:00.732
Brunei Darussalam,3A,68.3,75.722,0.836,31436.74303121887,Asia-Pacific,HI,0.42896301269531195,0.0151836835484413,0.0105423539844249,0.138670408965837,0.252558802890595,0.0218599498112835,5.77186152775402,6.2106767269546,0.520176432497796,0.287176006038259,0.202323039263345,0.417119471675245,0.0218599498112835,3.96671404844111,5.41536894772703,0.0151836835484413,0.0105423539844249,1.46909184475751,1.19557712723477,0.0218599498112835,2.71225495933643,-2.7031139883906,3.4217664876843004,1.9966297523341736,1900-04-15 16:04:52.260
Bulgaria,2A,73.8,74.9634,0.813,8642.040779556573,EU,UM,7.05160986328126,1.71355072899917,0.083753514973288,0.514531799738471,0.00266817675226045,0.171560419203059,2.1058242585757,4.59188889824195,0.706830982965451,0.179062758076897,0.462172255959698,0.0370032196849953,0.171560419203059,2.06444024317878,3.62106987906888,1.71355072899917,0.0903820561282427,1.17810545420681,0.12270374230178,0.171560419203059,3.27630240083906,-0.3447674782298198,2.288016879618429,1.105230664343293,1900-06-07 12:38:35.097
Cabo Verde,2B,68.1,72.782,0.663,3740.0024132685367,Africa,LM,0.5437670288085931,,,,,,,1.60858089824442,,,,,,,1.83415222311775,,,,,,0.474331615937812,-1.3598206071799381,1.1589313066121174,3.8668141896706705,1900-11-09 22:41:16.305
Canada,3A,79.2,82.0488,0.928,51517.748526039875,North America,HI,37.0746015625,2.75137036019306,0.335031896072699,2.92498446623489,0.176004284262537,0.0904776127663071,5.44632992477602,11.7241985443055,0.893169190417726,0.288667957012874,1.3560737849399,0.146312491536123,0.0904776127663071,5.29034866968159,8.06504970635452,2.75137036019306,0.335031896072699,8.33169749146138,3.22803473338729,0.0904776127663071,14.7366120938807,6.67156238752618,5.095999381223149,0.5472797719703493,1900-03-11 14:59:43.797
Chad,3A,40.9,53.977,0.397,812.019863507005,Africa,LI,15.4777001953125,0.383660558319339,0.923675469993327,0.228610593824604,0.0105262288559997,0.0583413837311123,0.0373808108540237,1.64219504557841,0.386437962452531,0.917651119858202,0.228765076423924,0.01074532258443,0.0583413837311123,0.0493849958643244,1.65132586091452,0.383660558319339,0.923675469993327,0.280083387216795,0.0584025162223199,0.0583413837311123,1.70416331548289,0.05283745456836986,1.043410254345712,0.9689950757135046,1900-12-14 19:32:49.785
Chile,3A,77.1,80.042,0.849,15110.096096190044,South America,UM,18.72919921875,0.325363403692681,0.198512049307949,2.08815552813808,0.359350555441888,0.116853293514952,1.6654790392317,4.75371386932725,0.601555196263652,0.419376315899883,1.08750933366462,0.172755477858862,0.116853293514952,1.89515672650994,4.2932063437119,0.325363403692681,0.4178462461928,2.12094205846502,0.354819635321136,0.116853293514952,3.33582463718659,-0.9573817065253105,2.7127144490853103,1.2870000106878399,1900-05-13 13:14:16.028
China,3A,72.1,76.704,0.755,7468.925159999503,Asia-Pacific,UM,1459.3799999999899,0.454208228129585,0.0991133741128563,0.12852887208319,0.0636809865586295,0.107280341174366,2.59962139077406,3.45243319283268,0.569592307296371,0.144927292980504,0.223991873302627,0.071745852205007,0.107280341174366,2.67919568107786,3.79673334803674,0.454208228129585,0.0991133741128563,0.221132844336468,0.0416626457918015,0.107280341174366,0.923397433545077,-2.873335914491663,2.399011971001239,4.111700130528246,1900-05-31 03:30:11.687
Colombia,3A,70.6,77.109,0.764,7692.1527959566165,South America,UM,49.660999999999795,0.249719606972251,0.629378278604399,0.0835005081236358,0.0230283083237306,0.0362214590642186,0.529525587879931,1.55137374896817,0.380052458649219,0.613313435371718,0.114432191260665,0.0408992268272754,0.0362214590642186,0.67170918514361,1.85662795631671,0.249719606972251,1.09914159302959,1.98830071671341,0.0657033736431025,0.0362214590642186,3.43908674942258,1.58245879310587,1.1731328709724949,0.5398607512963831,1900-11-06 03:11:05.453
Costa Rica,3A,73.6,80.095,0.808,9936.593014862094,Central America/Caribbean,UM,4.99943994140626,0.362838022539974,0.271990943710331,0.429596456559841,0.0461857866293961,0.089595767700434,0.558865304963722,1.7590722821037,0.378971683092413,0.206490981225081,0.661118263842796,0.0981642294746287,0.089595767700434,1.01190618035693,2.44624710569229,0.362838022539974,0.271990943710331,0.663899096578462,0.114140529697404,0.089595767700434,1.50246436022661,-0.9437827454656802,1.5456908749247642,1.6281564943898794,1900-08-23 03:22:07.121
Croatia,3A,80.4,78.0707,0.848,15707.704151177855,Other Europe,HI,4.156399902343741,0.707251724369652,0.0328763898856869,0.772826226064721,0.0471763609481186,0.0779440821191596,1.43189277206336,3.0699675554507,0.621641785924113,0.178736183528962,0.648162337678429,0.0780686859205364,0.0779440821191596,2.27631149753694,3.88086457270814,0.707251724369652,0.139069745841961,1.56322944073422,0.344997389728195,0.0779440821191596,2.83249238279318,-1.0483721899149598,2.4521713047284943,1.370123569010674,1900-05-27 20:20:39.215
Cuba,3A,73.7,78.726,0.781,6816.918413390201,Central America/Caribbean,UM,11.338099609374899,0.252166932497611,0.0894424817710252,0.0753510270783128,0.0118550778760537,0.0248914442320808,0.802846072161055,1.25655303561614,0.53950001698205,0.115731559637746,0.0831360381098848,0.0265939004230402,0.0248914442320808,0.971251669620589,1.76110462900539,0.252166932497611,0.0894424817710252,0.237098029501083,0.164884616661601,0.0248914442320808,0.768483504663401,-0.992621124341989,1.1127752991540198,2.291662239096155,1900-11-23 00:12:33.287
Cyprus,2B,74.9,80.828,0.885,23394.93936874519,EU,HI,1.18927001953125,,,,,,,2.0992040652454,,,,,,,3.85016788334156,,,,,,0.205836195259047,-3.644331688082513,2.4327752296002236,18.705008992689955,1900-05-29 00:49:33.154
Czech Republic,3A,81.4,79.0293,0.898,23720.8992721539,EU,HI,10.6657001953125,0.852452413995418,0.0783050962092146,1.54531997460859,0.0014894260502505,0.123454604833586,3.3420830422821,5.94310455797916,0.656119263637913,0.329684497469213,1.07574302706189,0.0391080339773337,0.123454604833586,3.49352351751608,5.71763294449601,0.852452413995418,0.0783050962092146,1.27301728354201,0.00199576675165565,0.123454604833586,2.32922516533189,-3.3884077791641203,3.612755656577719,2.454736033938268,1900-04-10 00:44:30.823
Denmark,3A,84.9,80.9537,0.939,64671.69684598826,EU,HI,5.7521298828125,1.35691122972354,0.00903610769621985,0.350006813183871,0.572613727471708,0.158076648337212,1.94824709004259,4.39489161645514,0.702308675535776,0.469323949930319,1.06115959522974,0.812304625880033,0.158076648337212,3.45021385881744,6.65338735373052,1.35691122972354,0.00903610769621985,0.3389603160948,1.75530882351399,0.158076648337212,3.61829312536576,-3.03509422836476,4.204023418595189,1.8388193336486396,1900-03-26 19:43:05.425
Djibouti,2A,53.8,66.582,0.518,-,Africa,LM,0.958922973632809,0.016971697422391,0.208936671086637,0.157164626598094,0.0245136441557069,0.215456551427915,0.284709055691553,0.907752246382297,1.49324711582379,0.0,0.300297708510985,0.0335568338880457,0.215456551427915,0.395830036218774,2.43838824586951,0.016971697422391,0.208936671086637,0.00198551221719291,0.270715061040397,0.215456551427915,0.714065493194533,-1.724322752674977,1.5407251591198816,3.4147963584696273,1900-08-23 21:38:03.924
Dominica,2B,,,0.738,6696.54450261782,Central America/Caribbean,UM,0.0716249999999998,,,,,,,1.31845819580782,,,,,,,2.45839865678177,,,,,,1.14067533755465,-1.3177233192271203,1.5533689797210808,2.1552132985114074,1900-08-21 23:21:20.030
Dominican Republic,3A,70.8,73.892,0.751,7697.772958468685,Central America/Caribbean,UM,10.627099609375,0.307819792152998,0.107435401662159,0.0392613135665177,0.0109438901663187,0.0630008674608571,0.80020515159139,1.32866641660024,0.393476427067286,0.132922539461622,0.126868032757952,0.0406763075602929,0.0630008674608571,1.01189961082139,1.7688437851294,0.307819792152998,0.107435401662159,0.166033509327343,0.0235026372228648,0.0630008674608571,0.667792207826222,-1.1010515773031782,1.117665378726384,2.6487936882152154,1900-11-21 13:45:58.548
Ecuador,2B,72.5,76.8,0.762,5180.585679118625,South America,UM,17.0844003906249,,,,,,,2.26600109126402,,,,,,,1.70246786871039,,,,,,1.88578879006471,0.18332092135431988,1.0757249516595944,0.9027882007146573,1900-12-04 07:20:43.990
Egypt,2B,68.6,71.825,0.701,2905.807097684674,Africa,LM,98.4236015624997,,,,,,,1.30928931544227,,,,,,,1.83631018042192,,,,,,0.365710103148648,-1.470600077273272,1.160294838082741,5.021218075770594,1900-11-09 13:48:18.714
El Salvador,3A,67.9,73.096,0.67,3507.0513569287077,Central America/Caribbean,LM,6.42075,0.210416397591599,0.0993453720943967,0.31652133667243,0.196585891950582,0.0423998833979744,0.356047199796689,1.22131608150367,0.440008725259715,0.192994300323537,0.419115179081467,0.142865894400577,0.0423998833979744,0.790651992446812,2.02803597491008,0.210416397591599,0.139388773881586,0.0875673373790947,0.109250647230487,0.0423998833979744,0.589023039480741,-1.4390129354293388,1.281439104472862,3.443050337552016,1900-10-10 20:03:51.160
Equatorial Guinea,2A,,58.402,0.582,10134.6862776952,Africa,HI,1.3089699707031202,0.080155406699208,0.00535446170148462,0.817995532367474,0.0144389872333907,0.023078122018467,1.53123486378008,2.4722573738001,0.239755025459284,0.0240664101703325,0.151856723378593,0.0517534361232462,0.023078122018467,1.53123486378008,2.02174458093,0.080155406699208,0.0825295825433881,2.60265053025836,0.567965660378267,0.023078122018467,3.35637930189769,1.3346347209676899,1.2774638109536842,0.6023587917452923,1900-10-11 17:20:13.606
Estonia,3A,81.6,78.2439,0.889,19918.664110201775,EU,HI,1.32292004394531,0.892784040385227,0.102397016724005,5.27416373140568,0.251423492361692,0.0824230272526086,3.96309302967456,10.5662843378038,0.293919909586631,0.1636567468534,4.03395260248727,0.0771217234048601,0.0824230272526086,3.35836649650104,8.0094405060858,0.892784040385227,0.102397016724005,3.98918571442986,4.26499674628266,0.0824230272526086,9.33178654507436,1.3223460389885595,5.060862034216295,0.8582965831246387,1900-03-12 02:55:49.479
Eswatini,3A,53.3,59.401,0.605,4761.590330288579,Africa,LM,1.1362800292968702,0.279356724403419,0.401557599901612,1.17450917230864,8.71010605873212e-05,0.069788898712182,0.365782191501997,2.29108168788843,0.4385463766969,0.465571737155513,0.977699148954934,0.0188716092068935,0.069788898712182,0.493417776038449,2.46389554676487,0.279356724403419,0.553812714265285,0.0483056679118953,0.00513240496966679,0.069788898712182,0.956396410262447,-1.5074991365024233,1.5568422562627564,2.576228350845385,1900-08-21 10:46:27.492
